running TARSItemKNNLee_W3, TARSItemKNNLee_W5, TARSItemKNNLiu, TARSItemKNNDing, TARSItemKNNLiu2012, TARSItemKNNVaz, TARSItemKNNexponential, TARSItemKNNlog, TARSItemKNNlinear, TARSItemKNNconcave, TARSItemKNNinverse on amazon_games
>> Loading dataset
<< Loaded dataset
dataset shape = (42480, 14817)
>> Splitting dataset
<< Split dataset
>> Running pipeline
2023-01-10 07:15:57,720 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.435s
2023-01-10 07:15:58,233 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.45s
2023-01-10 07:15:58,738 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.429s
2023-01-10 07:15:59,233 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.453s
2023-01-10 07:15:59,716 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.439s
2023-01-10 07:16:00,218 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.458s
2023-01-10 07:16:00,704 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.44s
2023-01-10 07:16:01,203 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.453s
2023-01-10 07:16:01,677 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.429s
2023-01-10 07:16:02,186 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.456s
2023-01-10 07:16:02,672 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.434s
2023-01-10 07:16:03,190 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.461s
2023-01-10 07:16:03,685 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.436s
2023-01-10 07:16:04,211 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.458s
2023-01-10 07:16:04,714 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.435s
2023-01-10 07:16:05,263 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.469s
2023-01-10 07:16:05,786 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.437s
2023-01-10 07:16:06,306 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.443s
2023-01-10 07:16:06,820 - base - recpack - INFO - Fitting TARSItemKNN complete - Took 0.432s
